
 iter= 1 ;  day= 2 ;  method= PCA 
 iter= 28 ;  day= 4 ;  method= PCA 

 iter= 35 ;  day= 4 ;  method= PCA 

 iter= 33 ;  day= 4 ;  method= PCA 

 iter= 29 ;  day= 4 ;  method= PCA 

 iter= 34 ;  day= 4 ;  method= PCA 

 iter= 36 ;  day= 4 ;  method= ICA 

 iter= 31 ;  day= 4 ;  method= PCA 

 iter= 30 ;  day= 4 ;  method= PCA 

 iter= 33 ;  day= 4 ;  method= ICA 

 iter= 32 ;  day= 4 ;  method= ICA 

 iter= 31 ;  day= 4 ;  method= ICA 

 iter= 28 ;  day= 4 ;  method= ICA 

 iter= 36 ;  day= 5 ;  method= PCA 

 iter= 34 ;  day= 4 ;  method= ICA 

 iter= 35 ;  day= 4 ;  method= ICA 

 iter= 29 ;  day= 4 ;  method= ICA 

 iter= 30 ;  day= 4 ;  method= ICA 

 iter= 31 ;  day= 5 ;  method= PCA 

 iter= 30 ;  day= 5 ;  method= PCA 

